MID,SkillIndex,StartSuperArmor,SkillName,SkillNeedClass,SkillTreeSlotIndex,SkillLevel,FeeMP,RequireWeapon1,RequireWeapon2,weapon 1,weapon 2,SkillType,DurationType,TargetType,SkillTypeInfo,SkillCooldown,SkillMaxLevel,RequireCharLevel,RequiredSkill_1,RequiredSkill_1_name,RequiredSkill_1_lvl,RequiredSkill_2,RequiredSkill_2_name,RequiredSkill_2_lvl,RequiredSkill_3,RequiredSkill_3_name,RequiredSkill_3_lvl,class0,class1,class2,RequireClass0SP,RequireClass1SP,RequireClass2SP,RequireSP,ChangeSkillIndex,SkillExplanationID,SkillExplanationAll,SkillExplanation,SkillExplanationPara,SPMaxLevel,IconImageIndex,Element
1000031864,4001,2.0,Quick Shot,TINKERER,0,1,0.0,-1,-1,,,0,0,1,Instant,5.0,29,1,,,0,,,0,,,0,TINKERER,,,0,0,0,0,,1000094787,#y(Shooting Skill)#w\nRapidly fires 3 shots. Attack Speed changes depending on the equipped weapon. Cannons deal physical damage. Bubble Blasters deal Magic Damage.\nDamage per Shot: 25.69%,#y(Shooting Skill)#w\nRapidly fires {5} shots. Attack Speed changes depending on the equipped weapon. Cannons deal physical damage. Bubble Blasters deal Magic Damage.\nDamage per Shot: {6}%,3FUCK25.69,2,1400,None
1000031864,4001,2.0,Quick Shot,TINKERER,0,2,0.0,-1,-1,,,0,0,1,Instant,5.0,29,4,,,0,,,0,,,0,TINKERER,,,0,0,0,1,,1000094787,#y(Shooting Skill)#w\nRapidly fires 3 shots. Attack Speed changes depending on the equipped weapon. Cannons deal physical damage. Bubble Blasters deal Magic Damage.\nDamage per Shot: 27.352%,#y(Shooting Skill)#w\nRapidly fires {5} shots. Attack Speed changes depending on the equipped weapon. Cannons deal physical damage. Bubble Blasters deal Magic Damage.\nDamage per Shot: {6}%,3FUCK27.352,2,1400,None
1000031864,4001,2.0,Quick Shot,TINKERER,0,3,0.0,-1,-1,,,0,0,1,Instant,5.0,29,7,,,0,,,0,,,0,TINKERER,,,0,0,0,1,,1000094787,#y(Shooting Skill)#w\nRapidly fires 3 shots. Attack Speed changes depending on the equipped weapon. Cannons deal physical damage. Bubble Blasters deal Magic Damage.\nDamage per Shot: 28.015%,#y(Shooting Skill)#w\nRapidly fires {5} shots. Attack Speed changes depending on the equipped weapon. Cannons deal physical damage. Bubble Blasters deal Magic Damage.\nDamage per Shot: {6}%,3FUCK28.015,2,1400,None
1000031864,4001,2.0,Quick Shot,TINKERER,0,4,0.0,-1,-1,,,0,0,1,Instant,5.0,29,10,,,0,,,0,,,0,TINKERER,,,0,0,0,1,,1000094787,#y(Shooting Skill)#w\nRapidly fires 3 shots. Attack Speed changes depending on the equipped weapon. Cannons deal physical damage. Bubble Blasters deal Magic Damage.\nDamage per Shot: 28.705%,#y(Shooting Skill)#w\nRapidly fires {5} shots. Attack Speed changes depending on the equipped weapon. Cannons deal physical damage. Bubble Blasters deal Magic Damage.\nDamage per Shot: {6}%,3FUCK28.705,2,1400,None
1000031864,4001,2.0,Quick Shot,TINKERER,0,5,0.0,-1,-1,,,0,0,1,Instant,5.0,29,13,,,0,,,0,,,0,TINKERER,,,0,0,0,1,,1000094787,#y(Shooting Skill)#w\nRapidly fires 3 shots. Attack Speed changes depending on the equipped weapon. Cannons deal physical damage. Bubble Blasters deal Magic Damage.\nDamage per Shot: 30.339%,#y(Shooting Skill)#w\nRapidly fires {5} shots. Attack Speed changes depending on the equipped weapon. Cannons deal physical damage. Bubble Blasters deal Magic Damage.\nDamage per Shot: {6}%,3FUCK30.339,2,1400,None
1000031864,4001,2.0,Quick Shot,TINKERER,0,6,0.0,-1,-1,,,0,0,1,Instant,5.0,29,16,,,0,,,0,,,0,TINKERER,,,0,0,0,1,,1000094787,#y(Shooting Skill)#w\nRapidly fires 3 shots. Attack Speed changes depending on the equipped weapon. Cannons deal physical damage. Bubble Blasters deal Magic Damage.\nDamage per Shot: 31.604%,#y(Shooting Skill)#w\nRapidly fires {5} shots. Attack Speed changes depending on the equipped weapon. Cannons deal physical damage. Bubble Blasters deal Magic Damage.\nDamage per Shot: {6}%,3FUCK31.604,2,1400,None
1000031864,4001,2.0,Quick Shot,TINKERER,0,7,0.0,-1,-1,,,0,0,1,Instant,5.0,29,19,,,0,,,0,,,0,TINKERER,,,0,0,0,1,,1000094787,#y(Shooting Skill)#w\nRapidly fires 3 shots. Attack Speed changes depending on the equipped weapon. Cannons deal physical damage. Bubble Blasters deal Magic Damage.\nDamage per Shot: 32.938%,#y(Shooting Skill)#w\nRapidly fires {5} shots. Attack Speed changes depending on the equipped weapon. Cannons deal physical damage. Bubble Blasters deal Magic Damage.\nDamage per Shot: {6}%,3FUCK32.938,2,1400,None
1000031864,4001,2.0,Quick Shot,TINKERER,0,8,0.0,-1,-1,,,0,0,1,Instant,5.0,29,22,,,0,,,0,,,0,TINKERER,,,0,0,0,1,,1000094787,#y(Shooting Skill)#w\nRapidly fires 3 shots. Attack Speed changes depending on the equipped weapon. Cannons deal physical damage. Bubble Blasters deal Magic Damage.\nDamage per Shot: 34.685%,#y(Shooting Skill)#w\nRapidly fires {5} shots. Attack Speed changes depending on the equipped weapon. Cannons deal physical damage. Bubble Blasters deal Magic Damage.\nDamage per Shot: {6}%,3FUCK34.685,2,1400,None
1000031864,4001,2.0,Quick Shot,TINKERER,0,9,0.0,-1,-1,,,0,0,1,Instant,5.0,29,25,,,0,,,0,,,0,TINKERER,,,0,0,0,1,,1000094787,#y(Shooting Skill)#w\nRapidly fires 3 shots. Attack Speed changes depending on the equipped weapon. Cannons deal physical damage. Bubble Blasters deal Magic Damage.\nDamage per Shot: 36.243%,#y(Shooting Skill)#w\nRapidly fires {5} shots. Attack Speed changes depending on the equipped weapon. Cannons deal physical damage. Bubble Blasters deal Magic Damage.\nDamage per Shot: {6}%,3FUCK36.243,2,1400,None
1000031864,4001,2.0,Quick Shot,TINKERER,0,10,0.0,-1,-1,,,0,0,1,Instant,5.0,29,28,,,0,,,0,,,0,TINKERER,,,0,0,0,1,,1000094787,#y(Shooting Skill)#w\nRapidly fires 3 shots. Attack Speed changes depending on the equipped weapon. Cannons deal physical damage. Bubble Blasters deal Magic Damage.\nDamage per Shot: 38.018%,#y(Shooting Skill)#w\nRapidly fires {5} shots. Attack Speed changes depending on the equipped weapon. Cannons deal physical damage. Bubble Blasters deal Magic Damage.\nDamage per Shot: {6}%,3FUCK38.018,2,1400,None
