MID,SkillIndex,StartSuperArmor,SkillName,SkillNeedClass,SkillTreeSlotIndex,SkillLevel,FeeMP,RequireWeapon1,RequireWeapon2,weapon 1,weapon 2,SkillType,DurationType,TargetType,SkillTypeInfo,SkillCooldown,SkillMaxLevel,RequireCharLevel,RequiredSkill_1,RequiredSkill_1_name,RequiredSkill_1_lvl,RequiredSkill_2,RequiredSkill_2_name,RequiredSkill_2_lvl,RequiredSkill_3,RequiredSkill_3_name,RequiredSkill_3_lvl,class0,class1,class2,RequireClass0SP,RequireClass1SP,RequireClass2SP,RequireSP,ChangeSkillIndex,SkillExplanationID,SkillExplanationAll,SkillExplanation,SkillExplanationPara,SPMaxLevel,IconImageIndex,Element
1000002639,3002,2.0,Struck by Lightning,CLERIC,1,1,0.0,-1,-1,,,0,0,1,Instant,10.0,29,1,,,0,,,0,,,0,CLERIC,,,0,0,0,0,,1000092269,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: 44%\nMagic Damage: 36%,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: {5}%\nMagic Damage: {6}%,44FUCK36,2,601,Light
1000002639,3002,2.0,Struck by Lightning,CLERIC,1,2,0.0,-1,-1,,,0,0,1,Instant,10.0,29,4,,,0,,,0,,,0,CLERIC,,,0,0,0,1,,1000092269,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: 46%\nMagic Damage: 37%,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: {5}%\nMagic Damage: {6}%,46FUCK37,2,601,Light
1000002639,3002,2.0,Struck by Lightning,CLERIC,1,3,0.0,-1,-1,,,0,0,1,Instant,10.0,29,7,,,0,,,0,,,0,CLERIC,,,0,0,0,1,,1000092269,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: 47%\nMagic Damage: 38%,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: {5}%\nMagic Damage: {6}%,47FUCK38,2,601,Light
1000002639,3002,2.0,Struck by Lightning,CLERIC,1,4,0.0,-1,-1,,,0,0,1,Instant,10.0,29,10,,,0,,,0,,,0,CLERIC,,,0,0,0,1,,1000092269,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: 49%\nMagic Damage: 39%,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: {5}%\nMagic Damage: {6}%,49FUCK39,2,601,Light
1000002639,3002,2.0,Struck by Lightning,CLERIC,1,5,0.0,-1,-1,,,0,0,1,Instant,10.0,29,13,,,0,,,0,,,0,CLERIC,,,0,0,0,1,,1000092269,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: 50%\nMagic Damage: 40%,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: {5}%\nMagic Damage: {6}%,50FUCK40,2,601,Light
1000002639,3002,2.0,Struck by Lightning,CLERIC,1,6,0.0,-1,-1,,,0,0,1,Instant,10.0,29,16,,,0,,,0,,,0,CLERIC,,,0,0,0,1,,1000092269,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: 60%\nMagic Damage: 49%,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: {5}%\nMagic Damage: {6}%,60FUCK49,2,601,Light
1000002639,3002,2.0,Struck by Lightning,CLERIC,1,7,0.0,-1,-1,,,0,0,1,Instant,10.0,29,19,,,0,,,0,,,0,CLERIC,,,0,0,0,1,,1000092269,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: 62%\nMagic Damage: 50%,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: {5}%\nMagic Damage: {6}%,62FUCK50,2,601,Light
1000002639,3002,2.0,Struck by Lightning,CLERIC,1,8,0.0,-1,-1,,,0,0,1,Instant,10.0,29,22,,,0,,,0,,,0,CLERIC,,,0,0,0,1,,1000092269,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: 64%\nMagic Damage: 51%,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: {5}%\nMagic Damage: {6}%,64FUCK51,2,601,Light
1000002639,3002,2.0,Struck by Lightning,CLERIC,1,9,0.0,-1,-1,,,0,0,1,Instant,10.0,29,25,,,0,,,0,,,0,CLERIC,,,0,0,0,1,,1000092269,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: 67%\nMagic Damage: 54%,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: {5}%\nMagic Damage: {6}%,67FUCK54,2,601,Light
1000002639,3002,2.0,Struck by Lightning,CLERIC,1,10,0.0,-1,-1,,,0,0,1,Instant,10.0,29,28,,,0,,,0,,,0,CLERIC,,,0,0,0,1,,1000092269,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: 69%\nMagic Damage: 55%,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: {5}%\nMagic Damage: {6}%,69FUCK55,2,601,Light
