MID,SkillIndex,StartSuperArmor,SkillName,SkillNeedClass,SkillTreeSlotIndex,SkillLevel,FeeMP,RequireWeapon1,RequireWeapon2,weapon 1,weapon 2,SkillType,DurationType,TargetType,SkillTypeInfo,SkillCooldown,SkillMaxLevel,RequireCharLevel,RequiredSkill_1,RequiredSkill_1_name,RequiredSkill_1_lvl,RequiredSkill_2,RequiredSkill_2_name,RequiredSkill_2_lvl,RequiredSkill_3,RequiredSkill_3_name,RequiredSkill_3_lvl,class0,class1,class2,RequireClass0SP,RequireClass1SP,RequireClass2SP,RequireSP,ChangeSkillIndex,SkillExplanationID,SkillExplanationAll,SkillExplanation,SkillExplanationPara,SPMaxLevel,IconImageIndex,Element
1000073419,7001,1.0,Slice,LENCEA,0,1,0.0,-1,-1,,,0,0,1,Instant,10.0,29,1,,,0,,,0,,,0,LENCEA,,,0,0,0,0,,1000094570,"Swing your weapon, pushing enemies away.\n#yDamage: 159%","Swing your weapon, pushing enemies away.\n#yDamage: {5}%",159,2,2000,None
1000073419,7001,1.0,Slice,LENCEA,0,2,0.0,-1,-1,,,0,0,1,Instant,10.0,29,4,,,0,,,0,,,0,LENCEA,,,0,0,0,1,,1000094570,"Swing your weapon, pushing enemies away.\n#yDamage: 165%","Swing your weapon, pushing enemies away.\n#yDamage: {5}%",165,2,2000,None
1000073419,7001,1.0,Slice,LENCEA,0,3,0.0,-1,-1,,,0,0,1,Instant,10.0,29,7,,,0,,,0,,,0,LENCEA,,,0,0,0,1,,1000094570,"Swing your weapon, pushing enemies away.\n#yDamage: 171%","Swing your weapon, pushing enemies away.\n#yDamage: {5}%",171,2,2000,None
1000073419,7001,1.0,Slice,LENCEA,0,4,0.0,-1,-1,,,0,0,1,Instant,10.0,29,10,,,0,,,0,,,0,LENCEA,,,0,0,0,1,,1000094570,"Swing your weapon, pushing enemies away.\n#yDamage: 177%","Swing your weapon, pushing enemies away.\n#yDamage: {5}%",177,2,2000,None
1000073419,7001,1.0,Slice,LENCEA,0,5,0.0,-1,-1,,,0,0,1,Instant,10.0,29,13,,,0,,,0,,,0,LENCEA,,,0,0,0,1,,1000094570,"Swing your weapon, pushing enemies away.\n#yDamage: 183%","Swing your weapon, pushing enemies away.\n#yDamage: {5}%",183,2,2000,None
1000073419,7001,1.0,Slice,LENCEA,0,6,0.0,-1,-1,,,0,0,1,Instant,10.0,29,16,,,0,,,0,,,0,LENCEA,,,0,0,0,1,,1000094570,"Swing your weapon, pushing enemies away.\n#yDamage: 211%","Swing your weapon, pushing enemies away.\n#yDamage: {5}%",211,2,2000,None
1000073419,7001,1.0,Slice,LENCEA,0,7,0.0,-1,-1,,,0,0,1,Instant,10.0,29,19,,,0,,,0,,,0,LENCEA,,,0,0,0,1,,1000094570,"Swing your weapon, pushing enemies away.\n#yDamage: 217%","Swing your weapon, pushing enemies away.\n#yDamage: {5}%",217,2,2000,None
1000073419,7001,1.0,Slice,LENCEA,0,8,0.0,-1,-1,,,0,0,1,Instant,10.0,29,22,,,0,,,0,,,0,LENCEA,,,0,0,0,1,,1000094570,"Swing your weapon, pushing enemies away.\n#yDamage: 223%","Swing your weapon, pushing enemies away.\n#yDamage: {5}%",223,2,2000,None
1000073419,7001,1.0,Slice,LENCEA,0,9,0.0,-1,-1,,,0,0,1,Instant,10.0,29,25,,,0,,,0,,,0,LENCEA,,,0,0,0,1,,1000094570,"Swing your weapon, pushing enemies away.\n#yDamage: 229%","Swing your weapon, pushing enemies away.\n#yDamage: {5}%",229,2,2000,None
1000073419,7001,1.0,Slice,LENCEA,0,10,0.0,-1,-1,,,0,0,1,Instant,10.0,29,28,,,0,,,0,,,0,LENCEA,,,0,0,0,1,,1000094570,"Swing your weapon, pushing enemies away.\n#yDamage: 235%","Swing your weapon, pushing enemies away.\n#yDamage: {5}%",235,2,2000,None
1000073419,7001,1.0,Slice,LENCEA,0,11,0.0,-1,-1,,,0,0,1,Instant,10.0,29,31,,,0,,,0,,,0,LENCEA,,,0,0,0,1,,1000094570,"Swing your weapon, pushing enemies away.\n#yDamage: 263%","Swing your weapon, pushing enemies away.\n#yDamage: {5}%",263,2,2000,None
1000073419,7001,1.0,Slice,LENCEA,0,12,0.0,-1,-1,,,0,0,1,Instant,10.0,29,34,,,0,,,0,,,0,LENCEA,,,0,0,0,1,,1000094570,"Swing your weapon, pushing enemies away.\n#yDamage: 269%","Swing your weapon, pushing enemies away.\n#yDamage: {5}%",269,2,2000,None
1000073419,7001,1.0,Slice,LENCEA,0,13,0.0,-1,-1,,,0,0,1,Instant,10.0,29,37,,,0,,,0,,,0,LENCEA,,,0,0,0,1,,1000094570,"Swing your weapon, pushing enemies away.\n#yDamage: 276%","Swing your weapon, pushing enemies away.\n#yDamage: {5}%",276,2,2000,None
1000073419,7001,1.0,Slice,LENCEA,0,14,0.0,-1,-1,,,0,0,1,Instant,10.0,29,40,,,0,,,0,,,0,LENCEA,,,0,0,0,1,,1000094570,"Swing your weapon, pushing enemies away.\n#yDamage: 282%","Swing your weapon, pushing enemies away.\n#yDamage: {5}%",282,2,2000,None
1000073419,7001,1.0,Slice,LENCEA,0,15,0.0,-1,-1,,,0,0,1,Instant,10.0,29,43,,,0,,,0,,,0,LENCEA,,,0,0,0,1,,1000094570,"Swing your weapon, pushing enemies away.\n#yDamage: 288%","Swing your weapon, pushing enemies away.\n#yDamage: {5}%",288,2,2000,None
1000073419,7001,1.0,Slice,LENCEA,0,16,0.0,-1,-1,,,0,0,1,Instant,10.0,29,46,,,0,,,0,,,0,LENCEA,,,0,0,0,1,,1000094570,"Swing your weapon, pushing enemies away.\n#yDamage: 316%","Swing your weapon, pushing enemies away.\n#yDamage: {5}%",316,2,2000,None
