MID,SkillIndex,StartSuperArmor,SkillName,SkillNeedClass,SkillTreeSlotIndex,SkillLevel,FeeMP,RequireWeapon1,RequireWeapon2,weapon 1,weapon 2,SkillType,DurationType,TargetType,SkillTypeInfo,SkillCooldown,SkillMaxLevel,RequireCharLevel,RequiredSkill_1,RequiredSkill_1_name,RequiredSkill_1_lvl,RequiredSkill_2,RequiredSkill_2_name,RequiredSkill_2_lvl,RequiredSkill_3,RequiredSkill_3_name,RequiredSkill_3_lvl,class0,class1,class2,RequireClass0SP,RequireClass1SP,RequireClass2SP,RequireSP,ChangeSkillIndex,SkillExplanationID,SkillExplanationAll,SkillExplanation,SkillExplanationPara,SPMaxLevel,IconImageIndex,Element
1000002639,3002,2.0,Struck by Lightning,CLERIC,1,1,0.0,-1,-1,,,0,0,1,Instant,10.0,29,1,,,0,,,0,,,0,CLERIC,,,0,0,0,0,,1000092269,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: 88%\nMagic Damage: 71%,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: {5}%\nMagic Damage: {6}%,88FUCK71,2,601,Light
1000002639,3002,2.0,Struck by Lightning,CLERIC,1,2,0.0,-1,-1,,,0,0,1,Instant,10.0,29,4,,,0,,,0,,,0,CLERIC,,,0,0,0,1,,1000092269,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: 91%\nMagic Damage: 73%,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: {5}%\nMagic Damage: {6}%,91FUCK73,2,601,Light
1000002639,3002,2.0,Struck by Lightning,CLERIC,1,3,0.0,-1,-1,,,0,0,1,Instant,10.0,29,7,,,0,,,0,,,0,CLERIC,,,0,0,0,1,,1000092269,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: 94%\nMagic Damage: 75%,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: {5}%\nMagic Damage: {6}%,94FUCK75,2,601,Light
1000002639,3002,2.0,Struck by Lightning,CLERIC,1,4,0.0,-1,-1,,,0,0,1,Instant,10.0,29,10,,,0,,,0,,,0,CLERIC,,,0,0,0,1,,1000092269,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: 97%\nMagic Damage: 78%,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: {5}%\nMagic Damage: {6}%,97FUCK78,2,601,Light
1000002639,3002,2.0,Struck by Lightning,CLERIC,1,5,0.0,-1,-1,,,0,0,1,Instant,10.0,29,13,,,0,,,0,,,0,CLERIC,,,0,0,0,1,,1000092269,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: 100%\nMagic Damage: 80%,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: {5}%\nMagic Damage: {6}%,100FUCK80,2,601,Light
1000002639,3002,2.0,Struck by Lightning,CLERIC,1,6,0.0,-1,-1,,,0,0,1,Instant,10.0,29,16,,,0,,,0,,,0,CLERIC,,,0,0,0,1,,1000092269,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: 113%\nMagic Damage: 96%,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: {5}%\nMagic Damage: {6}%,113FUCK96,2,601,Light
1000002639,3002,2.0,Struck by Lightning,CLERIC,1,7,0.0,-1,-1,,,0,0,1,Instant,10.0,29,19,,,0,,,0,,,0,CLERIC,,,0,0,0,1,,1000092269,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: 115%\nMagic Damage: 98%,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: {5}%\nMagic Damage: {6}%,115FUCK98,2,601,Light
1000002639,3002,2.0,Struck by Lightning,CLERIC,1,8,0.0,-1,-1,,,0,0,1,Instant,10.0,29,22,,,0,,,0,,,0,CLERIC,,,0,0,0,1,,1000092269,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: 117%\nMagic Damage: 117%,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: {5}%\nMagic Damage: {6}%,117FUCK117,2,601,Light
1000002639,3002,2.0,Struck by Lightning,CLERIC,1,9,0.0,-1,-1,,,0,0,1,Instant,10.0,29,25,,,0,,,0,,,0,CLERIC,,,0,0,0,1,,1000092269,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: 119%\nMagic Damage: 102%,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: {5}%\nMagic Damage: {6}%,119FUCK102,2,601,Light
1000002639,3002,2.0,Struck by Lightning,CLERIC,1,10,0.0,-1,-1,,,0,0,1,Instant,10.0,29,28,,,0,,,0,,,0,CLERIC,,,0,0,0,1,,1000092269,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: 121%\nMagic Damage: 104%,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: {5}%\nMagic Damage: {6}%,121FUCK104,2,601,Light
1000002639,3002,2.0,Struck by Lightning,CLERIC,1,11,0.0,-1,-1,,,0,0,1,Instant,10.0,29,31,,,0,,,0,,,0,CLERIC,,,0,0,0,1,,1000092269,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: 135%\nMagic Damage: 114%,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: {5}%\nMagic Damage: {6}%,135FUCK114,2,601,Light
1000002639,3002,2.0,Struck by Lightning,CLERIC,1,12,0.0,-1,-1,,,0,0,1,Instant,10.0,29,34,,,0,,,0,,,0,CLERIC,,,0,0,0,1,,1000092269,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: 137%\nMagic Damage: 116%,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: {5}%\nMagic Damage: {6}%,137FUCK116,2,601,Light
1000002639,3002,2.0,Struck by Lightning,CLERIC,1,13,0.0,-1,-1,,,0,0,1,Instant,10.0,29,37,,,0,,,0,,,0,CLERIC,,,0,0,0,1,,1000092269,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: 139%\nMagic Damage: 118%,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: {5}%\nMagic Damage: {6}%,139FUCK118,2,601,Light
1000002639,3002,2.0,Struck by Lightning,CLERIC,1,14,0.0,-1,-1,,,0,0,1,Instant,10.0,29,40,,,0,,,0,,,0,CLERIC,,,0,0,0,1,,1000092269,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: 141%\nMagic Damage: 120%,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: {5}%\nMagic Damage: {6}%,141FUCK120,2,601,Light
1000002639,3002,2.0,Struck by Lightning,CLERIC,1,15,0.0,-1,-1,,,0,0,1,Instant,10.0,29,43,,,0,,,0,,,0,CLERIC,,,0,0,0,1,,1000092269,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: 143%\nMagic Damage: 121%,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: {5}%\nMagic Damage: {6}%,143FUCK121,2,601,Light
1000002639,3002,2.0,Struck by Lightning,CLERIC,1,16,0.0,-1,-1,,,0,0,1,Instant,10.0,29,46,,,0,,,0,,,0,CLERIC,,,0,0,0,1,,1000092269,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: 157%\nMagic Damage: 132%,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: {5}%\nMagic Damage: {6}%,157FUCK132,2,601,Light
1000002639,3002,2.0,Struck by Lightning,CLERIC,1,17,0.0,-1,-1,,,0,0,1,Instant,10.0,29,49,,,0,,,0,,,0,CLERIC,,,0,0,0,1,,1000092269,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: 159%\nMagic Damage: 134%,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: {5}%\nMagic Damage: {6}%,159FUCK134,2,601,Light
1000002639,3002,2.0,Struck by Lightning,CLERIC,1,18,0.0,-1,-1,,,0,0,1,Instant,10.0,29,52,,,0,,,0,,,0,CLERIC,,,0,0,0,1,,1000092269,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: 161%\nMagic Damage: 135%,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: {5}%\nMagic Damage: {6}%,161FUCK135,2,601,Light
1000002639,3002,2.0,Struck by Lightning,CLERIC,1,19,0.0,-1,-1,,,0,0,1,Instant,10.0,29,55,,,0,,,0,,,0,CLERIC,,,0,0,0,1,,1000092269,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: 163%\nMagic Damage: 136%,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: {5}%\nMagic Damage: {6}%,163FUCK136,2,601,Light
1000002639,3002,2.0,Struck by Lightning,CLERIC,1,20,0.0,-1,-1,,,0,0,1,Instant,10.0,29,58,,,0,,,0,,,0,CLERIC,,,0,0,0,1,,1000092269,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: 165%\nMagic Damage: 139%,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: {5}%\nMagic Damage: {6}%,165FUCK139,2,601,Light
1000002639,3002,2.0,Struck by Lightning,CLERIC,1,21,0.0,-1,-1,,,0,0,1,Instant,10.0,29,61,,,0,,,0,,,0,CLERIC,,,0,0,0,1,,1000092269,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: 178%\nMagic Damage: 149%,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: {5}%\nMagic Damage: {6}%,178FUCK149,2,601,Light
1000002639,3002,2.0,Struck by Lightning,CLERIC,1,22,0.0,-1,-1,,,0,0,1,Instant,10.0,29,64,,,0,,,0,,,0,CLERIC,,,0,0,0,1,,1000092269,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: 180%\nMagic Damage: 150%,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: {5}%\nMagic Damage: {6}%,180FUCK150,2,601,Light
1000002639,3002,2.0,Struck by Lightning,CLERIC,1,23,0.0,-1,-1,,,0,0,1,Instant,10.0,29,67,,,0,,,0,,,0,CLERIC,,,0,0,0,1,,1000092269,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: 183%\nMagic Damage: 153%,Attacks an enemy with an upward weapon strike followed by a bolt of lightning. Effective on knocked down enemies. \n#yLight Magic\nPhysical Damage: {5}%\nMagic Damage: {6}%,183FUCK153,2,601,Light
